Timestamp,Event,Path
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:43,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.hc16y9du
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.hc16y9du
2023-09-02 12:59:43,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.hc16y9du
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:43,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.xh4qef6g
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.xh4qef6g
2023-09-02 12:59:43,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.xh4qef6g
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:43,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.uz0q4jm3
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.uz0q4jm3
2023-09-02 12:59:43,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.uz0q4jm3
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:43,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.d0pr7e8y
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:43,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.d0pr7e8y
2023-09-02 12:59:43,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.d0pr7e8y
2023-09-02 12:59:43,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:45,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.bt9mhqid
2023-09-02 12:59:45,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:46,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.bt9mhqid
2023-09-02 12:59:46,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.bt9mhqid
2023-09-02 12:59:46,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:46,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.iafjhfrn
2023-09-02 12:59:46,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:46,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.iafjhfrn
2023-09-02 12:59:46,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.iafjhfrn
2023-09-02 12:59:46,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:46,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.gdc4o0vl
2023-09-02 12:59:46,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:46,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.gdc4o0vl
2023-09-02 12:59:46,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.gdc4o0vl
2023-09-02 12:59:47,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:47,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.8p7545bd
2023-09-02 12:59:47,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:47,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.8p7545bd
2023-09-02 12:59:47,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.8p7545bd
2023-09-02 12:59:47,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:48,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.wvkjdsxn
2023-09-02 12:59:48,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.wvkjdsxn
2023-09-02 12:59:49,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.wvkjdsxn
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:49,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.hr7zd4mm
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.hr7zd4mm
2023-09-02 12:59:49,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.hr7zd4mm
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:49,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.v2n8sss2
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.v2n8sss2
2023-09-02 12:59:49,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.v2n8sss2
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:49,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.fbduwhtn
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.fbduwhtn
2023-09-02 12:59:49,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.fbduwhtn
2023-09-02 12:59:49,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:50,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.ygnl3wa7
2023-09-02 12:59:50,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:50,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.ygnl3wa7
2023-09-02 12:59:50,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.ygnl3wa7
2023-09-02 12:59:50,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:50,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.iw6fc4mq
2023-09-02 12:59:50,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:50,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.iw6fc4mq
2023-09-02 12:59:50,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.iw6fc4mq
2023-09-02 12:59:50,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:51,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.vun34bn1
2023-09-02 12:59:51,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:51,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.vun34bn1
2023-09-02 12:59:51,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.vun34bn1
2023-09-02 12:59:51,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:51,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.xvm272pb
2023-09-02 12:59:51,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:51,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.xvm272pb
2023-09-02 12:59:51,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.xvm272pb
2023-09-02 12:59:52,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:52,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.gyo3hakp
2023-09-02 12:59:52,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:52,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.gyo3hakp
2023-09-02 12:59:52,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.gyo3hakp
2023-09-02 12:59:52,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:52,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.xl9u2t2w
2023-09-02 12:59:52,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:52,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.xl9u2t2w
2023-09-02 12:59:52,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.xl9u2t2w
2023-09-02 12:59:52,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:52,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.etrtl1e0
2023-09-02 12:59:52,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:53,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.etrtl1e0
2023-09-02 12:59:53,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.etrtl1e0
2023-09-02 12:59:53,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:53,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.aeyxzzho
2023-09-02 12:59:53,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:54,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.aeyxzzho
2023-09-02 12:59:54,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.aeyxzzho
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:55,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.nx8a_hpo
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.nx8a_hpo
2023-09-02 12:59:55,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.nx8a_hpo
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:55,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.fisnxmxn
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.fisnxmxn
2023-09-02 12:59:55,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.fisnxmxn
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:55,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.sydiv11h
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.sydiv11h
2023-09-02 12:59:55,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.sydiv11h
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:55,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.vh0hj77s
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:55,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.vh0hj77s
2023-09-02 12:59:56,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.vh0hj77s
2023-09-02 12:59:56,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:57,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.61du0qpd
2023-09-02 12:59:57,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:57,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.61du0qpd
2023-09-02 12:59:58,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.61du0qpd
2023-09-02 12:59:59,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 12:59:59,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.vg3pwlrz
2023-09-02 13:00:00,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:00,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.vg3pwlrz
2023-09-02 13:00:00,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.vg3pwlrz
2023-09-02 13:00:00,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:00,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.iq66w8d0
2023-09-02 13:00:00,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:00,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.iq66w8d0
2023-09-02 13:00:00,Security Breach,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:02,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:02,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.iq66w8d0
2023-09-02 13:00:02,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:02,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.iq66w8d0
2023-09-02 13:00:02,Security Breach,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:03,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.rw_tun9e
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.rw_tun9e
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.rw_tun9e
2023-09-02 13:00:03,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.rw_tun9e
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:03,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.20tnm12g
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:03,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.20tnm12g
2023-09-02 13:00:03,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.20tnm12g
2023-09-02 13:00:04,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:04,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.m032b2ai
2023-09-02 13:00:04,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:05,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.m032b2ai
2023-09-02 13:00:05,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.m032b2ai
2023-09-02 13:00:05,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:05,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.yeca6i6n
2023-09-02 13:00:05,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:05,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.yeca6i6n
2023-09-02 13:00:05,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.yeca6i6n
2023-09-02 13:00:05,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:05,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.olula1vl
2023-09-02 13:00:05,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:05,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.olula1vl
2023-09-02 13:00:05,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.olula1vl
2023-09-02 13:00:05,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:06,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.h0tt0w5g
2023-09-02 13:00:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:07,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.h0tt0w5g
2023-09-02 13:00:07,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.h0tt0w5g
2023-09-02 13:00:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:07,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.hjwpj_8g
2023-09-02 13:00:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:07,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.hjwpj_8g
2023-09-02 13:00:07,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.hjwpj_8g
2023-09-02 13:00:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:07,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.w94xnpkw
2023-09-02 13:00:07,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:07,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.w94xnpkw
2023-09-02 13:00:08,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.w94xnpkw
2023-09-02 13:00:08,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:09,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.v5naj59s
2023-09-02 13:00:09,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:10,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.v5naj59s
2023-09-02 13:00:10,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.v5naj59s
2023-09-02 13:00:10,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:10,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.vi0ayn37
2023-09-02 13:00:10,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:11,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.vi0ayn37
2023-09-02 13:00:11,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.vi0ayn37
2023-09-02 13:00:11,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:12,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.feobloew
2023-09-02 13:00:12,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:13,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.feobloew
2023-09-02 13:00:13,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.feobloew
2023-09-02 13:00:14,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:14,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.bxp9gb5t
2023-09-02 13:00:14,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:14,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.bxp9gb5t
2023-09-02 13:00:14,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.bxp9gb5t
2023-09-02 13:00:14,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:14,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.1qhul_vy
2023-09-02 13:00:14,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:14,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.1qhul_vy
2023-09-02 13:00:14,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.1qhul_vy
2023-09-02 13:00:14,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:14,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.71ok52pk
2023-09-02 13:00:14,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:15,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.71ok52pk
2023-09-02 13:00:15,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.71ok52pk
2023-09-02 13:00:15,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:15,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.gdsokgv2
2023-09-02 13:00:15,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:15,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.gdsokgv2
2023-09-02 13:00:15,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.gdsokgv2
2023-09-02 13:00:15,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:15,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.p9qjgrk2
2023-09-02 13:00:15,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:15,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.p9qjgrk2
2023-09-02 13:00:15,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.p9qjgrk2
2023-09-02 13:00:16,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:17,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.yxf63oo0
2023-09-02 13:00:17,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:19,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.yxf63oo0
2023-09-02 13:00:19,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.yxf63oo0
2023-09-02 13:00:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:19,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.gcie7z69
2023-09-02 13:00:19,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:19,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.gcie7z69
2023-09-02 13:00:20,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.gcie7z69
2023-09-02 13:00:20,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:20,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:20,Security Breach,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:21,Security Breach,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:22,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:22,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:22,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:22,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:23,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:23,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:23,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:23,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:23,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.2gdcetzf
2023-09-02 13:00:23,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:23,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.2gdcetzf
2023-09-02 13:00:23,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:23,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:23,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.2gdcetzf
2023-09-02 13:00:24,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:24,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:24,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:24,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.669dvhzm
2023-09-02 13:00:24,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:25,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.669dvhzm
2023-09-02 13:00:26,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:26,Security Breach,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:27,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.669dvhzm
2023-09-02 13:00:27,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\Network\Cookies-journal
2023-09-02 13:00:27,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\Network\Cookies
2023-09-02 13:00:27,modified,C:/Users/Asus\AppData\Local\Google\Chrome\User Data\Profile 1\Network\Cookies-journal
2023-09-02 13:00:27,modified,C:/Users/Asus\AppData\Local\ASUS\ARMOURY CRATE Diagnosis\ArmouryCrate.UserSessionHelper_2023-09-02.log
2023-09-02 13:00:27,modified,C:/Users/Asus\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ScenarioProfile\Config\CurrentStatusCache.xml
2023-09-02 13:00:27,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:27,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.i6rn8w2v
2023-09-02 13:00:28,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:28,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.i6rn8w2v
2023-09-02 13:00:28,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.i6rn8w2v
2023-09-02 13:00:28,Security Breach,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:30,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.3d_girmv
2023-09-02 13:00:30,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:30,modified,C:/Users/Asus\AppData\Local\Temp\openpyxl.3d_girmv
2023-09-02 13:00:30,deleted,C:/Users/Asus\AppData\Local\Temp\openpyxl.3d_girmv
2023-09-02 13:00:30,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:30,created,C:/Users/Asus\AppData\Local\Temp\openpyxl.__m7j0z3
2023-09-02 13:00:30,modified,C:/Users/Asus\AppData\Local\Temp
2023-09-02 13:00:30,Security Breach,C:/Users/Asus\AppData\Local\Temp\openpyxl.__m7j0z3
